x,y
-3.924457549500000031e+00,1.232634301160000057e+01
-3.847918572100000212e+00,1.221924654540000077e+01
-3.771716230300000028e+00,1.213176265899999962e+01
-3.697266974000000150e+00,1.207729365189999982e+01
-3.568543649500000026e+00,1.205437071619999934e+01
-3.429736952299999864e+00,1.206118632329999940e+01
-3.311944813599999815e+00,1.208816069729999931e+01
-3.190492565500000044e+00,1.213658971020000088e+01
-3.083132343299999967e+00,1.221902837680000076e+01
-3.031762708200000045e+00,1.233806291590000015e+01
-3.011731367999999964e+00,1.247678935349999918e+01
-2.970174582899999915e+00,1.262320121830000019e+01
-2.935506060599999856e+00,1.274965906859999976e+01
-2.927817751700000137e+00,1.283665719659999915e+01
-2.887928787299999911e+00,1.289923317999999952e+01
-2.780229776400000130e+00,1.293075171409999946e+01
-2.644997064200000025e+00,1.294075239350000039e+01
-2.508531439400000007e+00,1.294362148089999920e+01
-2.363168133099999846e+00,1.293451800539999930e+01
-2.239564271099999893e+00,1.289329430769999973e+01
-2.177278103199999926e+00,1.281852778090000022e+01
-2.127405565100000118e+00,1.271323129960000031e+01
-2.082149301799999908e+00,1.259118249429999992e+01
-2.080293852300000079e+00,1.246659070739999997e+01
-2.121414168499999864e+00,1.232969371579999951e+01
-2.166139334099999925e+00,1.221232420399999974e+01
-2.231997573500000165e+00,1.212886228940000066e+01
-2.358939623699999988e+00,1.208977538150000086e+01
-2.502352001799999837e+00,1.209066128839999976e+01
-2.641527178700000089e+00,1.211172401179999980e+01
-2.776774362399999863e+00,1.215524955030000065e+01
-2.881991584600000156e+00,1.224260671929999944e+01
-2.925572583600000165e+00,1.236874250460000013e+01
-2.953099138099999799e+00,1.251539627840000080e+01
-2.984150839799999844e+00,1.266018501549999975e+01
-2.978798220999999913e+00,1.276290653150000054e+01
-2.960564429100000172e+00,1.283559812430000058e+01
-2.984772931000000185e+00,1.289847597900000054e+01
-3.045936925399999939e+00,1.293985555669999954e+01
-3.087598896999999898e+00,1.296327739740000062e+01
-3.081631674500000084e+00,1.297706198999999927e+01
-3.080604887099999800e+00,1.298569600839999971e+01
-3.152835796999999829e+00,1.299052499549999951e+01
-3.281521177400000155e+00,1.299203883570000073e+01
-3.419998966700000143e+00,1.299226766139999967e+01
-3.561866946799999933e+00,1.299175881530000076e+01
-3.707173478800000144e+00,1.298805348550000005e+01
-3.791988480500000147e+00,1.297811349380000046e+01
-3.829919564899999962e+00,1.296037612870000011e+01
-3.892836914800000159e+00,1.292256556509999932e+01
-3.977346667599999996e+00,1.285759776119999920e+01
-4.022109498999999921e+00,1.277098163009999965e+01
-4.015142283300000337e+00,1.265973324790000021e+01
-4.017938795900000137e+00,1.252878540080000036e+01
-4.050429524800000181e+00,1.238075137480000087e+01
-4.072292435099999608e+00,1.225628141460000009e+01
-4.101076169599999766e+00,1.216259976929999986e+01
-4.190517740199999785e+00,1.209811859320000060e+01
-4.325496857100000092e+00,1.207083856350000062e+01
-4.468390712799999775e+00,1.206147295150000076e+01
-4.613786086300000200e+00,1.206296556919999929e+01
-4.751902512200000039e+00,1.208974549240000051e+01
-4.828896869500000300e+00,1.215333820879999926e+01
-4.869277652900000142e+00,1.224659522029999970e+01
-4.915897893500000393e+00,1.237049382810000075e+01
-4.938397828600000317e+00,1.249863147770000005e+01
-4.912323356399999952e+00,1.263121430430000025e+01
-4.870702141099999771e+00,1.275631380649999969e+01
-4.831091451999999897e+00,1.284858137790000043e+01
-4.741878183299999883e+00,1.291023186920000043e+01
-4.599576037200000300e+00,1.293267585229999916e+01
-4.453846295299999980e+00,1.293237420630000045e+01
-4.309453583699999868e+00,1.292056522570000077e+01
-4.177863787999999801e+00,1.288478992619999985e+01
-4.100133488200000009e+00,1.280837809990000054e+01
-4.075145168499999748e+00,1.270397916569999985e+01
-4.047175462400000256e+00,1.256716315000000073e+01
-4.021943163299999568e+00,1.242175763780000075e+01
-4.032772842700000027e+00,1.230074267920000075e+01
-4.041015109599999988e+00,1.219891566189999921e+01
-3.996708508299999796e+00,1.212230563750000023e+01
-3.932666428300000128e+00,1.206655487479999955e+01
-3.912406544400000019e+00,1.203867948020000078e+01
-3.924825994399999907e+00,1.202539779149999966e+01
-3.893077900899999833e+00,1.201490107859999945e+01
-3.785122593500000132e+00,1.200906700920000070e+01
-3.647822432399999926e+00,1.200674906240000084e+01
-3.508981351300000107e+00,1.200576036050000006e+01
-3.361108206399999965e+00,1.200624545300000001e+01
-3.238861214799999999e+00,1.201002659080000079e+01
-3.188124735899999784e+00,1.201788485420000008e+01
-3.145267727199999808e+00,1.203312317730000025e+01
-3.068359677400000152e+00,1.206797471960000045e+01
-2.993991368700000155e+00,1.212719131789999949e+01
-2.977925661700000060e+00,1.220213992130000058e+01
-2.999268017399999930e+00,1.229598579510000000e+01
-2.995766205899999868e+00,1.242512423980000058e+01
-2.975676539799999798e+00,1.257412197040000024e+01
-2.978424698300000006e+00,1.270347839769999965e+01
-2.962328354299999855e+00,1.280753826810000007e+01
-2.877376702799999908e+00,1.288494124640000038e+01
-2.760752983300000185e+00,1.294304529310000085e+01
-2.653180495900000047e+00,1.297709625749999951e+01
-2.533158979900000052e+00,1.299410118980000028e+01
-2.386911992199999943e+00,1.300609869220000014e+01
-2.286374145199999930e+00,1.302299304199999952e+01
-2.206146427200000204e+00,1.305595506270000072e+01
-2.106529045299999847e+00,1.311292901680000078e+01
-2.025193487300000150e+00,1.318532291410000035e+01
-2.006651355999999886e+00,1.328602851830000020e+01
-2.015403897900000185e+00,1.341299921449999921e+01
-1.998969497400000073e+00,1.355922087000000076e+01
-1.985015562599999894e+00,1.369482748319999921e+01
-1.998827533999999906e+00,1.379180625350000078e+01
-1.984586993099999974e+00,1.386790137770000086e+01
-1.906291227299999891e+00,1.392800403270000054e+01
-1.805849668000000019e+00,1.396290734799999989e+01
-1.721653918899999969e+00,1.397989829650000004e+01
-1.629440798499999898e+00,1.398816398119999960e+01
-1.487453019399999965e+00,1.399054986460000016e+01
-1.361565313999999915e+00,1.398774311490000066e+01
-1.261000155799999911e+00,1.398079552229999933e+01
-1.151349232699999892e+00,1.396753225690000022e+01
-1.056856484799999940e+00,1.394058541170000076e+01
-1.023883369600000037e+00,1.389850265549999975e+01
-1.038864140100000055e+00,1.384978373929999940e+01
-1.036716644900000039e+00,1.376980764590000028e+01
-1.003425502300000050e+00,1.365275741640000007e+01
-9.890074084000000099e-01,1.351538867500000052e+01
-9.959338679000000472e-01,1.336900524480000030e+01
-9.684010737999999563e-01,1.325362806350000078e+01
-9.114848142999999459e-01,1.316641700039999918e+01
-8.737950519999999610e-01,1.310136379379999916e+01
-8.513436988999999455e-01,1.305998906069999954e+01
-7.747278855000000464e-01,1.302806493639999985e+01
-6.334814938999999701e-01,1.300868645409999935e+01
-4.822988920999999873e-01,1.299354753539999940e+01
-3.318679840000000048e-01,1.297523984899999938e+01
-1.928906709000000053e-01,1.294578492429999983e+01
-1.121111607999999982e-01,1.289556353989999948e+01
-9.499420729999999424e-02,1.283211646490000035e+01
-7.660680200000000162e-02,1.273844020149999956e+01
-4.270839740000000051e-02,1.261750629440000004e+01
-3.957521800000000228e-02,1.248535285039999998e+01
-7.085921850000000133e-02,1.234277649590000081e+01
-9.372060259999999421e-02,1.222615753950000084e+01
-1.291653828000000059e-01,1.214031692030000009e+01
-2.295123545999999959e-01,1.208347609089999963e+01
-3.718997145999999865e-01,1.206103730899999960e+01
-5.199159292999999682e-01,1.205423394650000013e+01
-6.685712736000000156e-01,1.205811217229999954e+01
-7.980016067999999851e-01,1.208611521429999947e+01
-8.594155692999999596e-01,1.214614945299999960e+01
-8.894851131000000022e-01,1.223325753379999981e+01
-9.343648825000000491e-01,1.235477677499999949e+01
-9.623499382000000324e-01,1.248681070469999987e+01
-9.470175387000000500e-01,1.262425162259999922e+01
-9.267597825000000178e-01,1.274898740579999945e+01
-9.203010708000000095e-01,1.283704259619999988e+01
-8.675943092000000245e-01,1.290514192590000064e+01
-7.463729798999999554e-01,1.295051260460000009e+01
-6.013921569000000300e-01,1.297463250290000047e+01
-4.545507020999999814e-01,1.298931062810000014e+01
-3.049398381999999796e-01,1.299927626869999919e+01
-1.963811403999999872e-01,1.301009553839999988e+01
-1.599124225999999926e-01,1.302359618390000051e+01
-1.242272293999999999e-01,1.304855684300000007e+01
-5.318029829999999791e-02,1.309322614719999933e+01
8.223069300000000054e-03,1.315109582450000048e+01
1.288464689999999947e-02,1.323574641879999980e+01
-9.595730800000000504e-03,1.334694881180000081e+01
-4.944494100000000267e-03,1.348729821939999951e+01
4.918111999999999658e-03,1.363192430219999984e+01
-1.800491809999999956e-02,1.374624291089999950e+01
-3.290967119999999718e-02,1.383550502729999998e+01
4.849013899999999981e-03,1.389597433660000014e+01
6.060010739999999868e-02,1.393852337659999918e+01
7.623373049999999929e-02,1.396321275030000031e+01
5.940045619999999998e-02,1.397283282729999954e+01
8.352420160000000038e-02,1.398559402539999930e+01
1.824470747999999976e-01,1.399597844630000054e+01
3.117602808000000114e-01,1.400156804679999922e+01
4.407451589999999975e-01,1.400431403910000050e+01
5.828486453000000234e-01,1.400659907030000007e+01
7.164180876000000309e-01,1.401229796760000035e+01
7.831840856999999767e-01,1.402395094369999917e+01
8.376400603000000444e-01,1.404728352010000059e+01
9.228410243000000346e-01,1.409619759059999922e+01
9.995105992999999689e-01,1.416765934680000072e+01
1.015835999100000109e+00,1.426149873469999996e+01
1.003536845600000005e+00,1.437756788789999973e+01
1.019263317899999910e+00,1.451938983119999982e+01
1.044355498799999893e+00,1.466305285910000045e+01
1.052617606899999947e+00,1.477378893370000057e+01
1.097347274799999939e+00,1.486111795020000059e+01
1.206240113800000069e+00,1.491849837840000070e+01
1.340577537499999972e+00,1.494640982539999996e+01
1.475791644699999905e+00,1.496046524590000004e+01
1.621383896500000033e+00,1.496284284330000069e+01
1.747120191300000069e+00,1.494597326030000062e+01
1.805743310200000007e+00,1.490739478779999949e+01
1.859738678000000034e+00,1.484169397359999998e+01
1.937073819599999913e+00,1.474571174229999926e+01
1.988468419799999998e+00,1.462797174349999985e+01
1.997275492200000002e+00,1.448170708049999966e+01
2.022553640299999955e+00,1.434402374159999916e+01
2.082944090899999878e+00,1.422741565369999961e+01
2.128759753499999796e+00,1.413978145629999972e+01
2.152850358799999864e+00,1.408534604499999965e+01
2.228382751299999853e+00,1.405187900249999977e+01
2.368177940299999840e+00,1.404166362399999990e+01
2.517619787000000109e+00,1.404611490619999969e+01
2.666074899899999906e+00,1.405956797430000016e+01
2.803569116199999822e+00,1.409234425810000069e+01
2.886814614900000020e+00,1.415955118179999950e+01
2.911384097800000070e+00,1.425115682570000075e+01
2.935497718300000169e+00,1.437651225079999939e+01
2.958759392100000163e+00,1.451790490990000038e+01
2.939540716000000220e+00,1.464609923869999974e+01
2.895558229500000191e+00,1.476410975119999947e+01
2.865868090899999832e+00,1.485184388190000071e+01
2.818402215199999894e+00,1.491341041349999941e+01
2.701052941399999963e+00,1.495029275579999961e+01
2.551789852399999781e+00,1.496380999199999984e+01
2.402533615199999861e+00,1.496949432769999966e+01
2.256065803799999880e+00,1.497031347819999958e+01
2.143892881899999825e+00,1.496053863270000051e+01
2.110854214599999779e+00,1.493695193870000004e+01
2.108879336199999788e+00,1.489905111310000052e+01
2.068567573300000184e+00,1.483613168579999986e+01
1.996752324100000031e+00,1.473742686289999959e+01
1.947500813100000006e+00,1.460460860619999934e+01
1.914273505599999980e+00,1.446523266900000060e+01
1.852570703700000099e+00,1.434510780639999972e+01
1.780264612399999891e+00,1.423885442789999978e+01
1.721272946000000026e+00,1.415874850169999988e+01
1.629426184700000002e+00,1.411740889690000067e+01
1.491915230200000053e+00,1.413190958090000038e+01
1.369679514600000036e+00,1.419871355909999977e+01
1.262928920700000068e+00,1.428647629399999985e+01
1.187064153399999933e+00,1.436480886740000074e+01
1.166179836199999986e+00,1.446504633650000038e+01
1.200927109700000051e+00,1.460472948169999974e+01
1.264943875499999981e+00,1.473562232109999925e+01
1.373167105300000079e+00,1.481474181289999947e+01
1.498648989699999934e+00,1.481675680520000071e+01
1.612298271500000046e+00,1.477153704070000018e+01
1.720289372399999905e+00,1.470853142260000013e+01
1.806472356800000068e+00,1.462736710849999966e+01
1.842034943700000094e+00,1.450275197480000067e+01
1.842079219699999992e+00,1.435896112030000005e+01
1.815326688100000085e+00,1.424231035270000056e+01
1.715103578499999948e+00,1.417054859159999936e+01
1.576756245899999964e+00,1.412685666389999994e+01
1.431301745100000078e+00,1.408687355870000069e+01
1.282750398499999944e+00,1.404760100500000064e+01
1.163630358000000031e+00,1.402138310209999972e+01
1.124637005699999914e+00,1.402022728989999933e+01
1.120336646499999977e+00,1.403183202870000024e+01
1.081045867400000082e+00,1.404768459029999939e+01
1.015100228399999915e+00,1.406963995019999913e+01
9.829700780000000249e-01,1.410805385229999942e+01
1.008326436699999995e+00,1.416988498709999966e+01
1.037801685999999890e+00,1.425874713460000009e+01
1.030900810799999956e+00,1.438435786129999983e+01
1.029442655900000059e+00,1.452081398840000048e+01
1.067473095900000057e+00,1.465764398530000001e+01
1.109217474500000078e+00,1.477727385100000035e+01
1.136376786800000094e+00,1.486041331969999924e+01
1.208003266099999973e+00,1.491560629790000014e+01
1.342810473299999918e+00,1.493611648629999955e+01
1.490991444899999907e+00,1.493446873939999975e+01
1.638760606499999994e+00,1.492141945160000027e+01
1.778657457700000055e+00,1.488559096180000019e+01
1.869797137399999976e+00,1.480819814220000019e+01
1.902072522899999951e+00,1.470097093679999922e+01
1.929522285700000062e+00,1.456280399389999936e+01
1.945067179700000093e+00,1.442192273210000053e+01
1.912754866600000048e+00,1.430605678949999948e+01
1.856713038299999896e+00,1.420186875039999919e+01
1.809884815300000005e+00,1.412219446970000014e+01
1.736343283899999923e+00,1.406683541960000028e+01
1.598746182199999977e+00,1.403709899709999931e+01
1.454330533999999897e+00,1.402369301120000067e+01
1.315872836400000079e+00,1.400816455840000074e+01
1.180547078400000061e+00,1.398341180239999915e+01
1.085579279599999891e+00,1.394732922060000035e+01
1.067127580700000022e+00,1.391052469919999979e+01
1.075971525699999987e+00,1.386153098479999990e+01
1.050974350199999963e+00,1.378253825580000047e+01
1.012009017900000085e+00,1.368016851680000023e+01
1.007576160900000017e+00,1.354626913519999931e+01
1.018022346600000017e+00,1.339859595469999931e+01
1.000266726500000036e+00,1.327524586930000083e+01
9.912618529000000178e-01,1.317864313619999983e+01
1.037470515899999945e+00,1.311608606080000072e+01
1.106734391000000040e+00,1.307263492999999954e+01
1.147984051599999944e+00,1.304084562309999917e+01
1.175384349900000069e+00,1.301985291419999946e+01
1.262548165699999947e+00,1.299674962609999973e+01
1.408908365100000060e+00,1.297225826779999913e+01
1.558135390199999915e+00,1.293858377719999986e+01
1.704732662699999901e+00,1.289167495380000084e+01
1.835349401200000008e+00,1.282461785749999983e+01
1.902855154000000049e+00,1.272624096610000066e+01
1.915173894400000076e+00,1.259535548819999917e+01
1.928320353499999973e+00,1.244593531930000019e+01
1.912648189300000023e+00,1.231871559510000047e+01
1.839280874099999963e+00,1.222716857680000047e+01
1.739941369100000079e+00,1.214319636049999929e+01
1.640156568999999953e+00,1.207858366630000013e+01
1.508549102799999986e+00,1.204332051549999960e+01
1.371868910599999936e+00,1.203190557009999928e+01
1.279951771599999955e+00,1.202719783480000082e+01
1.185180416099999912e+00,1.200999199249999982e+01
1.081415717500000095e+00,1.197890912989999990e+01
1.020667275000000096e+00,1.195081458119999951e+01
1.031465851100000108e+00,1.192244115149999928e+01
1.058263410899999979e+00,1.187946983199999984e+01
1.041948973100000009e+00,1.181043764039999999e+01
1.002947182800000059e+00,1.171792251199999946e+01
9.950927939999999472e-01,1.159087748840000032e+01
1.004522084500000023e+00,1.144356691439999985e+01
9.824227861000000006e-01,1.131285721519999932e+01
9.534361614999999901e-01,1.120424216690000030e+01
9.598799741000000330e-01,1.113442999029999925e+01
9.656588872000000379e-01,1.108824149390000002e+01
9.096986295000000222e-01,1.104819574879999955e+01
8.006952188000000525e-01,1.102496581099999950e+01
6.854906265000000332e-01,1.101369027700000025e+01
5.722793304000000081e-01,1.100819988009999939e+01
4.295675700000000097e-01,1.100645956640000023e+01
3.070632793999999999e-01,1.100838691380000078e+01
2.350568898000000018e-01,1.101347843920000003e+01
1.544141267999999956e-01,1.102293485080000046e+01
6.189147650000000056e-02,1.104176531639999936e+01
7.109481600000000165e-03,1.107567644080000058e+01
1.481393580000000057e-02,1.111466084169999924e+01
3.555761009999999778e-02,1.116785575950000009e+01
1.690230939999999918e-02,1.126101145310000007e+01
-1.457257489999999947e-02,1.138341595870000056e+01
-1.604382320000000139e-02,1.152852095649999953e+01
-2.300027249999999843e-02,1.166703008270000019e+01
-7.598590700000000531e-02,1.177248509730000059e+01
-1.416785486999999899e-01,1.185898591249999967e+01
-1.850357697999999995e-01,1.191799608670000055e+01
-2.505506341000000026e-01,1.195557185370000042e+01
-3.849928166000000096e-01,1.197446919719999947e+01
-5.313581078000000346e-01,1.198128859130000023e+01
-6.719348156000000127e-01,1.198708667690000063e+01
-8.083569778000000428e-01,1.199498372709999927e+01
-9.030598358000000436e-01,1.200526752640000083e+01
-9.193753753000000195e-01,1.201241521729999917e+01
-9.093741412000000413e-01,1.201561795129999943e+01
-9.404452922999999576e-01,1.203128727250000019e+01
-1.001461672500000066e+00,1.205530640069999926e+01
-1.029650182099999922e+00,1.208901425400000029e+01
-1.000267632899999981e+00,1.213932891309999995e+01
-9.660387349000000290e-01,1.221310000679999952e+01
-9.732553408999999878e-01,1.232375121870000001e+01
-9.865419200999999694e-01,1.245453333620000080e+01
-9.644717906999999979e-01,1.259747985949999993e+01
-9.380944015000000080e-01,1.272851544439999927e+01
-9.278964097999999883e-01,1.282204541720000002e+01
-8.788806742000000449e-01,1.289344918519999972e+01
-7.643413934999999659e-01,1.293498960350000004e+01
-6.243783051000000306e-01,1.295216088980000002e+01
-4.825480719999999946e-01,1.295934675520000035e+01
-3.345117220000000113e-01,1.295542434120000053e+01
-2.182998439999999929e-01,1.292881191270000052e+01
-1.684610368999999996e-01,1.287778047209999954e+01
-1.202267285000000047e-01,1.279760646259999923e+01
-5.646213170000000114e-02,1.269003377750000006e+01
-2.338318600000000025e-02,1.256452688190000089e+01
-2.840113450000000123e-02,1.241695272599999988e+01
-1.663779749999999905e-02,1.228752266559999917e+01
1.231996100000000080e-02,1.218856111340000048e+01
9.783521999999998924e-04,1.212164871719999937e+01
-5.296938930000000267e-02,1.208620731989999975e+01
-8.800420840000000577e-02,1.206147163870000050e+01
-7.324116930000000580e-02,1.203579749770000085e+01
-6.330209080000000210e-02,1.202096848240000071e+01
-1.256051189000000068e-01,1.201869333850000032e+01
-2.455679980999999901e-01,1.202055665189999978e+01
-3.748191497999999733e-01,1.202208524399999945e+01
-5.064155575000000020e-01,1.202325543369999927e+01
-6.536724808999999636e-01,1.203201219600000016e+01
-7.557800971000000478e-01,1.205827772509999996e+01
-8.121130792999999848e-01,1.210518779549999913e+01
-8.856432275000000187e-01,1.218067416519999924e+01
-9.592345042000000044e-01,1.227514134549999980e+01
-9.869645600999999990e-01,1.239935666549999915e+01
-9.872176390000000357e-01,1.254683691740000029e+01
-1.016159068299999912e+00,1.268098913729999921e+01
-1.054622474399999899e+00,1.279305225819999947e+01
-1.058647809400000028e+00,1.286504879139999957e+01
-1.061478398800000056e+00,1.291384517470000048e+01
-1.127758518400000076e+00,1.294973501459999987e+01
-1.248606638000000046e+00,1.296681986159999944e+01
-1.378673403799999919e+00,1.297464771149999940e+01
-1.511343658699999981e+00,1.297811517569999928e+01
-1.658589652499999900e+00,1.297336322059999958e+01
-1.758564537700000097e+00,1.295409867450000085e+01
-1.811227852700000085e+00,1.291791110449999991e+01
-1.884699780899999899e+00,1.285326898409999963e+01
-1.966816434999999919e+00,1.276443211590000004e+01
-2.004101271200000145e+00,1.264714912049999995e+01
-2.008660015699999857e+00,1.250488738870000027e+01
-2.041806856100000012e+00,1.236733563950000025e+01
-2.095597103099999803e+00,1.224187117199999975e+01
-2.124268123099999794e+00,1.215250521719999988e+01
-2.160394340299999882e+00,1.209318183719999951e+01
-2.267068245099999935e+00,1.206248129919999990e+01
-2.413132372599999798e+00,1.205882664109999958e+01
-2.561658171399999961e+00,1.206860653989999932e+01
-2.708410172799999849e+00,1.209173931019999948e+01
-2.831333285299999947e+00,1.214926222819999957e+01
-2.888502925900000129e+00,1.224341742150000023e+01
-2.912392636899999943e+00,1.236658748340000002e+01
-2.938723244400000212e+00,1.251237950750000039e+01
-2.928250445299999782e+00,1.263891704379999936e+01
-2.873564240299999906e+00,1.274829621409999980e+01
-2.813600278000000010e+00,1.284319433449999970e+01
-2.752828582899999876e+00,1.290994260609999955e+01
-2.636441474799999796e+00,1.294921928479999984e+01
-2.490004100000000165e+00,1.296199567080000037e+01
-2.357916422999999817e+00,1.296661232089999949e+01
-2.225586051800000131e+00,1.297434053019999922e+01
-2.111445343000000197e+00,1.298433682309999959e+01
-2.066180198600000129e+00,1.298877857119999923e+01
-2.081982194400000097e+00,1.297729835240000007e+01
-2.081692827099999921e+00,1.296305986660000009e+01
-2.032320741199999947e+00,1.294793935629999915e+01
-1.981255227399999930e+00,1.292292987749999966e+01
-1.984380356900000031e+00,1.287756784539999977e+01
-2.023792851000000059e+00,1.281086549509999983e+01
-2.037136113799999926e+00,1.271112021190000085e+01
-2.021812927900000112e+00,1.258181912869999941e+01
-2.032819860000000034e+00,1.244468541340000023e+01
-2.071902182700000150e+00,1.230617598709999960e+01
-2.096095034300000215e+00,1.219928703130000081e+01
-2.128358658899999867e+00,1.212307490949999966e+01
-2.225613601900000127e+00,1.207570768709999953e+01
-2.367118114300000187e+00,1.206003399069999915e+01
-2.514542026099999994e+00,1.205872891489999965e+01
-2.662623481799999858e+00,1.206805642359999986e+01
-2.793541364899999824e+00,1.210509300150000023e+01
-2.859596239500000081e+00,1.217814747359999927e+01
-2.890981751300000013e+00,1.227963128460000064e+01
-2.928795133299999964e+00,1.241189950599999925e+01
-2.939929015200000162e+00,1.254341713300000016e+01
-2.903916616000000062e+00,1.267162155349999964e+01
-2.856856311700000095e+00,1.278742550820000012e+01
-2.813240094999999830e+00,1.287041946359999933e+01
-2.718423207399999875e+00,1.292308689609999917e+01
-2.573717716800000055e+00,1.293964845550000042e+01
-2.429907449199999903e+00,1.293609640740000088e+01
-2.287731304099999807e+00,1.292139017659999922e+01
-2.159860108200000184e+00,1.288246299579999921e+01
-2.087070951399999874e+00,1.280427397419999913e+01
-2.065772056400000167e+00,1.269971339399999977e+01
-2.039306412699999793e+00,1.256266353090000010e+01
-2.013460965899999788e+00,1.241642214069999994e+01
-2.020810682500000066e+00,1.229505089719999944e+01
-2.019080060499999885e+00,1.219389589670000085e+01
-1.958004386700000099e+00,1.211561084400000077e+01
-1.874827963200000003e+00,1.206000885929999988e+01
-1.823656348699999930e+00,1.203185723100000004e+01
-1.784069375100000077e+00,1.201798992840000047e+01
-1.681914848499999948e+00,1.201052261649999942e+01
-1.533450449700000107e+00,1.200870640639999998e+01
-1.392481010200000036e+00,1.200974308500000021e+01
-1.253032305400000102e+00,1.201253626479999959e+01
-1.131558539100000038e+00,1.201959478630000078e+01
-1.077954887700000031e+00,1.203410118180000055e+01
-1.084816291699999935e+00,1.205297853709999956e+01
-1.074654855199999925e+00,1.208603011719999998e+01
-1.017294266599999997e+00,1.214919052700000002e+01
-9.669864738000000237e-01,1.223641224039999997e+01
-9.635144626999999629e-01,1.235490914720000077e+01
-9.633847803999999737e-01,1.248642825159999958e+01
-9.246964879000000304e-01,1.262537044339999959e+01
-8.775199645000000270e-01,1.275345682040000028e+01
-8.432358068999999956e-01,1.284528576039999948e+01
-7.643650302000000174e-01,1.290296496650000080e+01
-6.269883768999999774e-01,1.291888173160000086e+01
-4.813142986999999762e-01,1.290755011179999912e+01
-3.374419689000000000e-01,1.288052739479999964e+01
-2.035295389000000010e-01,1.282449457859999953e+01
-1.192814700999999949e-01,1.272297467109999936e+01
-9.063943580000000111e-02,1.258935390739999960e+01
-6.527248970000000539e-02,1.243882728490000034e+01
-6.613591789999999360e-02,1.231218549319999944e+01
-1.158520771000000060e-01,1.222681416020000000e+01
-1.749948548999999964e-01,1.215497274920000059e+01
-2.188898732000000014e-01,1.209812751049999946e+01
-2.983015379000000245e-01,1.205636107159999959e+01
-4.427399255999999728e-01,1.201822218849999935e+01
-5.834431236999999548e-01,1.198676467499999987e+01
-7.156918830999999814e-01,1.195985402370000017e+01
-8.426892719999999892e-01,1.193643345979999992e+01
-9.246032132999999487e-01,1.190482461360000066e+01
-9.314577589000000435e-01,1.184935255559999945e+01
-9.181611844999999494e-01,1.176511355639999934e+01
-9.328251736999999544e-01,1.164901775739999934e+01
-9.400671530999999970e-01,1.152374548889999950e+01
-9.033928664000000497e-01,1.138861081960000021e+01
-8.504726569999999652e-01,1.125747888469999936e+01
-8.039159954000000274e-01,1.116090042149999917e+01
-7.104644827999999634e-01,1.110491600619999986e+01
-5.694902311999999744e-01,1.109780223179999936e+01
-4.299104062999999920e-01,1.112329410619999948e+01
-2.935883986999999751e-01,1.116912955529999962e+01
-1.725066037000000108e-01,1.124408480269999977e+01
-1.071245492000000021e-01,1.136252033619999935e+01
-8.583444279999999371e-02,1.150991071740000038e+01
-6.368056090000000224e-02,1.165523167549999961e+01
-7.841619399999999462e-02,1.175981609089999935e+01
-1.425881414999999874e-01,1.181802192810000030e+01
-2.086644816000000069e-01,1.186378210300000013e+01
-2.545560755999999869e-01,1.190056792789999918e+01
-3.341792167000000036e-01,1.190951104620000045e+01
-4.733787286000000205e-01,1.187519515029999972e+01
-6.026884056000000323e-01,1.180879180400000017e+01
-7.079182084999999791e-01,1.174420480030000036e+01
-7.901746360000000413e-01,1.169611719180000087e+01
-8.269000464000000328e-01,1.161782686929999997e+01
-8.027489008999999509e-01,1.148270272090000077e+01
-7.474990019999999680e-01,1.133980696240000086e+01
-6.560017282000000227e-01,1.124654118009999948e+01
-5.449185143000000453e-01,1.124050496999999993e+01
-4.402606072999999953e-01,1.128581239020000027e+01
-3.485142783999999883e-01,1.133168948760000028e+01
-2.757694104000000257e-01,1.138019501870000028e+01
-2.482106538999999945e-01,1.147595909810000059e+01
-2.791107293000000267e-01,1.160939245019999966e+01
-3.585421118000000074e-01,1.172170849169999940e+01
-4.675972385000000120e-01,1.176031755810000057e+01
-5.613853199999999655e-01,1.173059606570000035e+01
-6.487813921999999733e-01,1.167936467480000040e+01
-7.268920167000000321e-01,1.162450252310000032e+01
-7.811178127000000249e-01,1.153730852940000062e+01
-7.927266979000000546e-01,1.140651354120000072e+01
-7.740241289000000524e-01,1.128174171709999918e+01
-6.926717972000000501e-01,1.120075838590000039e+01
-5.638621292000000063e-01,1.116361662249999931e+01
-4.361885019000000252e-01,1.114464213159999950e+01
-3.032906336000000258e-01,1.112048097479999953e+01
-1.813167481000000081e-01,1.110683612140000065e+01
-1.240082366000000019e-01,1.113569141410000007e+01
-1.279048315000000102e-01,1.121106877459999929e+01
-1.253775778000000007e-01,1.131866655049999970e+01
-1.149906395999999997e-01,1.143460851250000054e+01
-1.395686328999999892e-01,1.154745838150000026e+01
-2.013652368999999942e-01,1.167522660120000033e+01
-2.629222494999999826e-01,1.178642924739999920e+01
-3.486863993000000050e-01,1.185127573539999979e+01
-4.806171146000000061e-01,1.184902920889999933e+01
-6.032706412999999657e-01,1.178730616980000079e+01
-7.108771383999999971e-01,1.170365273620000046e+01
-7.885689090999999928e-01,1.163092674620000011e+01
-8.138960002999999777e-01,1.153731204720000036e+01
-7.808474507999999537e-01,1.140121817970000073e+01
-7.140258427000000241e-01,1.127111478740000017e+01
-6.044014185999999622e-01,1.119547696809999948e+01
-4.839015520000000126e-01,1.120053348339999921e+01
