x,y
-3.603964043800000017e+00,9.783153492999999701e-01
-3.781504097800000075e+00,9.703699247999999500e-01
-3.902655378900000027e+00,9.482883301000000209e-01
-3.922358097400000077e+00,9.062034405000000126e-01
-3.910796304399999812e+00,8.350565237000000529e-01
-3.938389011499999981e+00,7.195874186999999811e-01
-3.972176136999999940e+00,5.705808231000000230e-01
-3.965099152200000088e+00,3.970593633999999761e-01
-3.962262898000000089e+00,2.432327186999999891e-01
-3.998910599299999813e+00,1.452350517000000063e-01
-4.010688240900000423e+00,8.266338460000000055e-02
-3.944482901199999780e+00,4.740947510000000087e-02
-3.841878691399999823e+00,2.891917550000000156e-02
-3.756676341199999936e+00,1.726059400000000063e-02
-3.659159506800000017e+00,1.063920999999999964e-02
-3.487503704599999921e+00,9.416403199999999474e-03
-3.337050807599999835e+00,1.413848070000000082e-02
-3.226425366199999978e+00,2.511550800000000166e-02
-3.107855528600000028e+00,4.594854219999999767e-02
-3.014050861099999867e+00,8.393204790000000082e-02
-3.001114019900000152e+00,1.493387840000000022e-01
-3.037201380299999975e+00,2.532112463999999785e-01
-3.046895417800000061e+00,4.100115375999999756e-01
-3.049053258399999855e+00,5.852261343000000338e-01
-3.101762527500000033e+00,7.242552922999999643e-01
-3.175850465299999925e+00,8.322819311000000386e-01
-3.234231632599999795e+00,9.040280896000000288e-01
-3.339672983799999884e+00,9.403931965999999809e-01
-3.516603762899999985e+00,9.417174439000000064e-01
-3.662520446599999868e+00,9.133280786999999901e-01
-3.791424854400000211e+00,8.618028119999999737e-01
-3.907548983899999939e+00,7.863569867999999907e-01
-3.962266318000000176e+00,6.586449938999999754e-01
-3.963799877100000035e+00,4.799984574999999754e-01
-3.982233734999999886e+00,3.109410787999999926e-01
-3.989546055299999949e+00,1.835421312000000138e-01
-3.923814345899999889e+00,1.138431611000000065e-01
-3.817399792499999833e+00,7.689388269999999914e-02
-3.719837188500000114e+00,4.981017470000000114e-02
-3.601644830400000163e+00,3.381173989999999852e-02
-3.424060599999999788e+00,3.511637160000000146e-02
-3.293531712300000081e+00,5.816245169999999937e-02
-3.200089599200000023e+00,1.036592919000000057e-01
-3.097556471599999917e+00,1.702418294999999970e-01
-3.023921423300000022e+00,2.725268620999999891e-01
-3.013766834600000166e+00,4.350347950999999824e-01
-3.007839384499999991e+00,6.120705899999999700e-01
-2.976425627399999829e+00,7.602566977000000392e-01
-2.984028653299999778e+00,8.607050648999999831e-01
-3.047864544299999867e+00,9.151059730999999697e-01
-3.100258653700000089e+00,9.499480282000000164e-01
-3.102041141499999988e+00,9.720907742000000074e-01
-3.115970973300000058e+00,9.843787071999999805e-01
-3.230308368000000208e+00,9.897953630000000391e-01
-3.410892547500000038e+00,9.904624338999999944e-01
-3.597163460099999988e+00,9.890276303999999685e-01
-3.776025346299999974e+00,9.852469247999999791e-01
-3.899092128499999976e+00,9.742112906000000017e-01
-3.919301092200000003e+00,9.527429504000000104e-01
-3.908011632900000087e+00,9.166337111000000260e-01
-3.942687061100000001e+00,8.526992281999999923e-01
-4.002283752800000372e+00,7.547911468000000346e-01
-4.022557301600000024e+00,6.034189009999999520e-01
-4.023116727799999737e+00,4.248170569999999979e-01
-4.066493607399999988e+00,2.773848709999999773e-01
-4.122790670399999691e+00,1.646837616999999865e-01
-4.145575389800000288e+00,9.254830270000000136e-02
-4.193249638300000193e+00,5.238871290000000208e-02
-4.342510978500000007e+00,3.793700839999999963e-02
-4.524325602700000282e+00,4.268504709999999813e-02
-4.694578857699999830e+00,5.802597789999999756e-02
-4.850844568200000317e+00,8.730107280000000414e-02
-4.944628906400000190e+00,1.495379675000000075e-01
-4.948472946199999889e+00,2.583469774000000108e-01
-4.936552613899999997e+00,4.161482418999999933e-01
-4.935899512199999783e+00,5.973630438999999459e-01
-4.882193754200000235e+00,7.312847072000000503e-01
-4.777523118699999571e+00,8.216487700000000283e-01
-4.663211498999999982e+00,8.891342326000000185e-01
-4.521249264199999729e+00,9.247470542000000293e-01
-4.348557349500000058e+00,9.183629549999999808e-01
-4.247976551399999856e+00,8.669008323000000349e-01
-4.178225257200000264e+00,7.738357380999999480e-01
-4.106753010200000276e+00,6.508834771999999491e-01
-4.077721269799999604e+00,5.046835000999999599e-01
-4.094493382799999637e+00,3.355905938000000033e-01
-4.100834808400000142e+00,1.992983406999999929e-01
-4.120396781700000233e+00,1.130878718999999977e-01
-4.233879105499999795e+00,7.062325299999999695e-02
-4.411263163300000123e+00,6.177491210000000260e-02
-4.594070521999999990e+00,6.632648589999999567e-02
-4.769590422400000307e+00,8.290922370000000652e-02
-4.892035617400000369e+00,1.337608824000000030e-01
-4.917090000500000002e+00,2.332989940999999900e-01
-4.912867928199999845e+00,3.839301982000000169e-01
-4.915785565600000240e+00,5.625636526999999720e-01
-4.866866108500000010e+00,6.990812449000000095e-01
-4.765451783099999616e+00,7.951020000999999837e-01
-4.651097709500000121e+00,8.684516548999999808e-01
-4.507980841300000208e+00,9.067793529000000019e-01
-4.338981267200000325e+00,8.941986909000000372e-01
-4.243115115000000159e+00,8.252968015999999629e-01
-4.180281407799999904e+00,7.095731405999999852e-01
-4.130080558999999596e+00,5.745128662999999802e-01
-4.130497860800000254e+00,4.376876452999999834e-01
-4.176836648200000113e+00,2.907270737000000049e-01
-4.226818221800000330e+00,1.725942212000000087e-01
-4.321567475400000191e+00,1.071841127000000005e-01
-4.491691909800000104e+00,1.008228142999999938e-01
-4.639368435799999801e+00,1.434092710000000048e-01
-4.765275509300000323e+00,2.143613943000000077e-01
-4.867834287900000056e+00,3.038963311999999806e-01
-4.908690779399999649e+00,4.451120751000000042e-01
-4.902848159999999567e+00,6.258529613000000102e-01
-4.899749430600000011e+00,7.740988349999999851e-01
-4.842428865399999616e+00,8.685855094000000109e-01
-4.692607099900000023e+00,9.064365174999999830e-01
-4.513833894900000310e+00,9.118857577000000214e-01
-4.334983789099999818e+00,9.052272225999999922e-01
-4.175460287599999987e+00,8.723991850000000214e-01
-4.098549057699999665e+00,7.846715692000000297e-01
-4.093508345200000065e+00,6.409144652999999581e-01
-4.089211542800000210e+00,4.595970236999999958e-01
-4.120655338699999781e+00,3.077967902000000033e-01
-4.220984482399999571e+00,2.175937376000000034e-01
-4.352461181499999832e+00,1.506342779000000021e-01
-4.500939598499999583e+00,1.056123793000000033e-01
-4.673463469399999681e+00,1.040397899999999931e-01
-4.779280399300000148e+00,1.614965411000000017e-01
-4.822708160600000404e+00,2.743904205000000096e-01
-4.865953002200000377e+00,4.253629192000000225e-01
-4.873456944800000024e+00,5.661894401999999493e-01
-4.827779142999999884e+00,6.945477022999999583e-01
-4.763825616300000121e+00,8.105808372999999678e-01
-4.677101271799999793e+00,8.884202199999999827e-01
-4.515091307399999643e+00,9.165563423000000487e-01
-4.363366837300000078e+00,8.962570007000000283e-01
-4.253126433400000295e+00,8.469081473999999776e-01
-4.146726346200000357e+00,7.811082787999999999e-01
-4.073653682699999834e+00,6.783036905999999533e-01
-4.065900341999999945e+00,5.102426201999999966e-01
-4.070243231600000122e+00,3.327659743999999975e-01
-4.073704820899999746e+00,1.978001726999999987e-01
-4.152527088600000305e+00,1.205664513999999965e-01
-4.305778648000000430e+00,9.233808150000000214e-02
-4.478210393000000344e+00,8.222680490000000564e-02
-4.657096301400000193e+00,8.374188230000000066e-02
-4.811149326099999790e+00,1.197918345999999939e-01
-4.867816295599999954e+00,2.077191381000000059e-01
-4.877799865300000093e+00,3.482987767999999873e-01
-4.887704471300000186e+00,5.194236969000000093e-01
-4.847924564999999575e+00,6.552644377999999881e-01
-4.755689489799999947e+00,7.569317286000000200e-01
-4.647248949599999790e+00,8.388832884000000378e-01
-4.508700813199999935e+00,8.830114834000000190e-01
-4.343515343800000039e+00,8.657336541000000274e-01
-4.248782785599999556e+00,7.808543553000000248e-01
-4.193096651400000319e+00,6.481930760999999874e-01
-4.164352650499999697e+00,5.121548395999999670e-01
-4.191013859299999922e+00,3.954544845999999891e-01
-4.260734271599999623e+00,2.749087445000000240e-01
-4.347827301699999758e+00,1.764479505999999864e-01
-4.488577224000000143e+00,1.352635506000000043e-01
-4.640938751800000261e+00,1.724419762000000134e-01
-4.731561760900000024e+00,2.743558526000000053e-01
-4.791725146200000118e+00,4.010527000999999925e-01
-4.808543717000000051e+00,5.110568218000000051e-01
-4.771656031800000086e+00,6.263054900000000202e-01
-4.702946495299999974e+00,7.501270467999999747e-01
-4.603081999999999674e+00,8.337385312999999742e-01
-4.445293917899999947e+00,8.413914701000000385e-01
-4.323583888199999947e+00,7.667053910000000139e-01
-4.250273181799999911e+00,6.451369214000000074e-01
-4.213292788300000424e+00,5.308966286999999840e-01
-4.227021482099999616e+00,4.340700739000000197e-01
-4.285098841800000002e+00,3.181725498999999902e-01
-4.368595733700000316e+00,2.128964909000000127e-01
-4.504763738800000361e+00,1.698384106999999976e-01
-4.646148639799999813e+00,2.189643272000000029e-01
-4.724210860400000378e+00,3.380698825999999824e-01
-4.761392680900000229e+00,4.688619555999999911e-01
-4.748691828500000156e+00,5.583843040999999507e-01
-4.693532977100000281e+00,6.392849526999999643e-01
-4.609681148199999967e+00,7.333155395999999548e-01
-4.490781920899999946e+00,7.921458458000000258e-01
-4.350419354899999647e+00,7.606786032000000253e-01
-4.275365316700000307e+00,6.379604348999999841e-01
-4.255365291200000399e+00,4.849780321000000116e-01
-4.294018612600000395e+00,3.870559855999999854e-01
-4.370847224400000286e+00,3.513640210000000264e-01
-4.462088695300000296e+00,3.157069478999999790e-01
-4.568767706000000040e+00,2.793829378000000085e-01
-4.683521659600000220e+00,3.088017010999999923e-01
-4.740124359400000209e+00,4.376476657000000214e-01
-4.734024837499999805e+00,6.028794677000000046e-01
-4.658739620899999601e+00,7.092611157999999527e-01
-4.540972581500000160e+00,7.166249868999999828e-01
-4.438058865100000361e+00,6.773483680999999867e-01
-4.348284659800000007e+00,6.465340170000000164e-01
-4.275029125299999677e+00,5.995442521999999608e-01
-4.249129457499999596e+00,4.796531995000000159e-01
-4.276898462600000173e+00,3.247012172000000030e-01
-4.366578045899999871e+00,2.182798002000000126e-01
-4.512535488100000158e+00,2.053685382000000059e-01
-4.625570917800000181e+00,2.678583117000000180e-01
-4.710371265000000029e+00,3.505609788999999865e-01
-4.770349855300000108e+00,4.280766662000000111e-01
-4.788351836200000378e+00,5.393450765999999730e-01
-4.765700164000000072e+00,6.865280914000000401e-01
-4.713955799899999910e+00,8.019879747999999475e-01
-4.582907256300000398e+00,8.428584365000000300e-01
-4.430967003200000143e+00,8.071224652999999805e-01
-4.319141700200000322e+00,7.324267555000000263e-01
-4.231492326399999726e+00,6.556700197999999480e-01
-4.183198217100000171e+00,5.625111876999999705e-01
-4.192597250500000428e+00,4.140333870999999832e-01
-4.227718210699999979e+00,2.616627465999999957e-01
-4.307987692900000276e+00,1.664534276000000090e-01
-4.464969050799999728e+00,1.529988444000000003e-01
-4.608618790499999562e+00,2.063429908999999951e-01
-4.724316283700000341e+00,2.840351515000000271e-01
-4.809237499099999980e+00,3.652013686000000203e-01
-4.836495769399999922e+00,4.906418777000000064e-01
-4.811930720800000394e+00,6.576404098000000475e-01
-4.767106931299999850e+00,7.926844479000000332e-01
-4.648408326200000218e+00,8.571534827000000245e-01
-4.484278208400000132e+00,8.447137587999999919e-01
-4.345283278000000138e+00,7.861372167000000299e-01
-4.226650959199999669e+00,7.144447234999999896e-01
-4.150159108799999608e+00,6.172258241000000423e-01
-4.141819016900000427e+00,4.575793814999999931e-01
-4.162304896500000240e+00,2.893341547000000125e-01
-4.215838475800000040e+00,1.722210785000000133e-01
-4.358653465899999802e+00,1.276247367999999993e-01
-4.526167552000000427e+00,1.422447008000000124e-01
-4.679528567200000211e+00,1.831168223999999900e-01
-4.814329330599999679e+00,2.438789687000000039e-01
-4.889528636299999675e+00,3.606951318000000128e-01
-4.897445351800000068e+00,5.391502965000000147e-01
-4.898155003700000343e+00,7.092566139000000547e-01
-4.851567504500000183e+00,8.252309060000000418e-01
-4.711149297699999572e+00,8.784512263000000543e-01
-4.536498502499999752e+00,8.991248087000000000e-01
-4.357782881200000347e+00,9.093730883999999737e-01
-4.193721172100000061e+00,8.984248486000000478e-01
-4.114238771900000202e+00,8.408357072000000043e-01
-4.115197002000000381e+00,7.265157373999999724e-01
-4.114782597899999672e+00,5.631658858000000434e-01
-4.131509446399999952e+00,4.046119903000000018e-01
-4.204719926700000165e+00,2.934336721999999953e-01
-4.306405598199999574e+00,2.056747600999999925e-01
-4.423192992799999779e+00,1.420833685000000013e-01
-4.584599743000000061e+00,1.289880139000000037e-01
-4.716327690500000003e+00,1.892593975000000095e-01
-4.778944497300000371e+00,3.103912442999999799e-01
-4.815129684000000410e+00,4.553230417999999946e-01
-4.802871369200000018e+00,5.711466468000000463e-01
-4.739698519200000071e+00,6.739326182000000554e-01
-4.650613725700000423e+00,7.751566638000000342e-01
-4.528128373500000414e+00,8.368412272999999901e-01
-4.371238453400000168e+00,8.204544650999999744e-01
-4.275401390499999899e+00,7.208150030000000097e-01
-4.228352349299999702e+00,5.772468089000000191e-01
-4.225710484500000419e+00,4.564971223000000022e-01
-4.275084615599999971e+00,3.759788316000000075e-01
-4.358370916000000150e+00,2.915553556000000102e-01
-4.466491721699999751e+00,2.175173692000000047e-01
-4.610653454100000381e+00,2.087147229000000104e-01
-4.717476113900000101e+00,2.989368956999999827e-01
-4.755663700999999577e+00,4.529797367999999769e-01
-4.742449051300000384e+00,5.916889786000000262e-01
-4.670414293000000328e+00,6.536055137999999820e-01
-4.576115223500000440e+00,6.810429357999999711e-01
-4.470087381299999940e+00,7.160672537000000171e-01
-4.350757099900000036e+00,7.198420398000000553e-01
-4.260822563799999685e+00,6.301219281000000061e-01
-4.242323119499999962e+00,4.662910925000000040e-01
-4.279697531600000104e+00,3.180747824999999862e-01
-4.391361576999999627e+00,2.596601263000000159e-01
-4.512222773000000409e+00,2.801727332999999764e-01
-4.617780509100000153e+00,3.159606363999999945e-01
-4.711124004500000240e+00,3.517269945000000009e-01
-4.771760750300000353e+00,4.425860920999999948e-01
-4.775014929200000147e+00,6.001493474000000328e-01
-4.738958928899999812e+00,7.445822042999999946e-01
-4.624333573100000372e+00,8.152562111000000167e-01
-4.473720291900000312e+00,8.046223926000000137e-01
-4.352916322099999569e+00,7.514483991000000529e-01
-4.249674416699999568e+00,6.940167726999999509e-01
-4.179694348599999998e+00,6.112911166000000174e-01
-4.169666061100000043e+00,4.603769307000000199e-01
-4.187553759200000059e+00,2.946309603999999749e-01
-4.242740731499999640e+00,1.814115064000000055e-01
-4.386808060899999973e+00,1.473412510000000064e-01
-4.546080437699999699e+00,1.780885158000000135e-01
-4.685357541600000175e+00,2.328261422000000025e-01
-4.800414060799999660e+00,2.963925305999999815e-01
-4.857432762900000256e+00,4.137380058999999832e-01
-4.851617885099999583e+00,5.898327289000000473e-01
-4.826516802099999559e+00,7.477113712999999828e-01
-4.735681171999999606e+00,8.411415299000000179e-01
-4.573417113599999695e+00,8.575498324000000450e-01
-4.413656889100000313e+00,8.297015422000000306e-01
-4.266294455099999716e+00,7.849607416999999643e-01
-4.152130220400000127e+00,7.063830626999999529e-01
-4.114259842600000106e+00,5.555943066999999846e-01
-4.114920484199999784e+00,3.728166833000000069e-01
-4.133000579499999994e+00,2.260915078999999883e-01
-4.239061916099999827e+00,1.455801838000000126e-01
-4.406893630899999970e+00,1.186461131000000058e-01
-4.581806184400000426e+00,1.112909101000000012e-01
-4.752059780999999816e+00,1.179867467000000059e-01
-4.872153860500000100e+00,1.677406603999999912e-01
-4.894839446999999844e+00,2.826307176999999782e-01
-4.883454783100000363e+00,4.509089284999999725e-01
-4.861223939100000280e+00,6.232271853999999944e-01
-4.781207235600000161e+00,7.271309706999999900e-01
-4.661284282899999631e+00,7.807735672000000182e-01
-4.527242176099999682e+00,8.224147875999999746e-01
-4.371815179700000442e+00,8.314386000000000276e-01
-4.242485661999999991e+00,7.652575817000000225e-01
-4.198680664900000359e+00,6.234783446999999645e-01
-4.193390417999999897e+00,4.521085287000000119e-01
-4.247501739799999676e+00,3.334305828999999943e-01
-4.353391133499999732e+00,2.837862709999999788e-01
-4.476072442399999574e+00,2.512394258000000269e-01
-4.609921440299999951e+00,2.317394406999999934e-01
-4.737343863499999586e+00,2.791482281000000065e-01
-4.792442907899999938e+00,4.197948731000000211e-01
-4.793925355399999866e+00,5.966322802000000314e-01
-4.733892987299999966e+00,7.234309424999999516e-01
-4.605837549500000350e+00,7.607184747999999885e-01
-4.472342451200000291e+00,7.526588055999999805e-01
-4.342986913799999904e+00,7.399019865999999501e-01
-4.229143938900000066e+00,6.911227119999999724e-01
-4.172751536499999858e+00,5.554875072999999608e-01
-4.163367080099999562e+00,3.762691924000000077e-01
-4.185965565300000080e+00,2.345560278999999915e-01
-4.298582461999999715e+00,1.747998272000000075e-01
-4.456732530400000059e+00,1.819968856999999995e-01
-4.608907986400000212e+00,2.062571923000000029e-01
-4.748386366700000139e+00,2.361947568999999969e-01
-4.838865002600000409e+00,3.227448522999999958e-01
-4.850972150999999677e+00,4.885407048000000030e-01
-4.833666174200000221e+00,6.661996765000000043e-01
-4.758665094400000406e+00,7.866910709000000113e-01
-4.611371590100000084e+00,8.195393573000000487e-01
-4.457217042799999973e+00,8.019484432000000274e-01
-4.312061438799999813e+00,7.702296678000000174e-01
-4.192540933800000147e+00,7.052183316000000257e-01
-4.145705982600000006e+00,5.637439384000000331e-01
-4.148104974799999844e+00,3.820397474000000182e-01
-4.180515105499999606e+00,2.351468586000000083e-01
-4.302665828300000328e+00,1.615289091999999871e-01
-4.467522675399999699e+00,1.505379367999999940e-01
-4.628467069100000053e+00,1.620738807000000059e-01
-4.778889559399999598e+00,1.919702301000000000e-01
-4.878678184700000031e+00,2.836128116000000143e-01
-4.905348677700000160e+00,4.490946534999999962e-01
-4.919140525499999583e+00,6.318568166000000375e-01
-4.902168699399999774e+00,7.736430716000000096e-01
-4.798493153799999966e+00,8.428858523000000158e-01
-4.648897274600000351e+00,8.707349344999999463e-01
-4.488778497200000217e+00,8.874112809999999962e-01
-4.316235479100000383e+00,8.795734281999999515e-01
-4.192225592099999787e+00,8.154064251000000541e-01
-4.158039418000000431e+00,6.891541809000000240e-01
-4.145419690199999785e+00,5.194028536000000473e-01
-4.171487857599999849e+00,3.734494230000000026e-01
-4.259674098199999648e+00,2.838459175999999973e-01
-4.377661844300000382e+00,2.142937079999999994e-01
-4.514399334600000202e+00,1.658114770999999932e-01
-4.672955960700000411e+00,1.761962150999999976e-01
-4.770446685699999634e+00,2.728077976000000127e-01
-4.803431950900000302e+00,4.308193846000000216e-01
-4.798440121599999664e+00,5.869755717000000317e-01
-4.727653728199999961e+00,6.752568715000000221e-01
-4.619005669399999903e+00,7.264174456999999974e-01
-4.493153831299999901e+00,7.730448170000000507e-01
-4.350445140499999752e+00,7.816174259000000513e-01
-4.239169215000000435e+00,6.993852785999999933e-01
-4.204418071800000156e+00,5.380587047999999539e-01
-4.213405575400000380e+00,3.700911380999999944e-01
-4.296715945399999903e+00,2.770597556000000128e-01
-4.423075230800000313e+00,2.565224018000000217e-01
-4.553690074999999560e+00,2.512142304000000159e-01
-4.685057102000000029e+00,2.567473165999999973e-01
-4.788840871499999707e+00,3.314033664000000101e-01
-4.824720607499999758e+00,4.931188159000000071e-01
-4.826500396700000195e+00,6.679035521999999725e-01
-4.767741715799999724e+00,7.808134401999999863e-01
-4.628623918599999776e+00,8.059595085999999853e-01
-4.477977288299999969e+00,7.891382780000000263e-01
-4.334850947799999688e+00,7.724619509000000273e-01
-4.212216675599999682e+00,7.298461737000000449e-01
-4.161533989999999683e+00,6.046901127999999570e-01
-4.169268067299999991e+00,4.241577879999999801e-01
-4.210581677699999581e+00,2.687643348000000043e-01
-4.330180195199999638e+00,1.981899027000000035e-01
-4.481270165599999800e+00,2.058965172999999982e-01
-4.622575092199999958e+00,2.398479537000000050e-01
-4.748042619199999592e+00,2.843674461999999847e-01
-4.824904229999999572e+00,3.847320552999999865e-01
-4.830508621999999974e+00,5.550775930000000358e-01
-4.805047410200000257e+00,7.194049128999999709e-01
-4.709695219600000371e+00,8.184107104000000188e-01
-4.551514198299999592e+00,8.334681441000000301e-01
-4.402234336100000256e+00,8.008177866000000256e-01
-4.266355339300000438e+00,7.517670860999999816e-01
-4.162858125699999690e+00,6.676224667000000279e-01
-4.130265218899999979e+00,5.124428456999999826e-01
-4.132578918400000134e+00,3.345319057999999734e-01
-4.158754923300000073e+00,2.009271398999999958e-01
-4.277982348300000126e+00,1.343979007999999975e-01
-4.449542966100000108e+00,1.175951712000000010e-01
-4.621059869999999847e+00,1.171592431000000045e-01
-4.783711523400000054e+00,1.285119249999999991e-01
-4.890196962600000141e+00,1.842292331000000005e-01
-4.904246566700000365e+00,3.087104948000000126e-01
-4.895081381999999870e+00,4.831420892000000133e-01
-4.872200288100000165e+00,6.546016926000000069e-01
-4.779282916399999692e+00,7.575527721999999464e-01
-4.643916027400000424e+00,8.099006323999999868e-01
-4.495234443500000232e+00,8.446045507999999646e-01
-4.331644566199999602e+00,8.452870163000000270e-01
-4.209077547399999730e+00,7.729461328000000186e-01
-4.171241695199999988e+00,6.286089038000000073e-01
-4.163403169200000420e+00,4.525090594999999771e-01
-4.211656418199999585e+00,3.233100638999999998e-01
-4.321453651799999740e+00,2.601408210000000221e-01
-4.454667627600000124e+00,2.159394057000000033e-01
-4.601894450499999678e+00,1.898967243999999943e-01
-4.744146845000000390e+00,2.287110817999999934e-01
-4.810836967500000227e+00,3.587137240000000116e-01
-4.825745154199999831e+00,5.370031605999999735e-01
-4.794644674899999792e+00,6.850244197999999507e-01
-4.686925611100000388e+00,7.492740275000000505e-01
-4.549922652900000308e+00,7.728532903999999482e-01
-4.404248267299999853e+00,7.926478057000000410e-01
-4.260853906300000382e+00,7.768077107999999953e-01
-4.177506086700000232e+00,6.731622495000000317e-01
-4.158223229699999912e+00,4.991786822000000012e-01
-4.164719864900000346e+00,3.282359503000000234e-01
-4.245667586499999757e+00,2.332378532999999921e-01
-4.383514538100000024e+00,2.139048732999999924e-01
-4.529039930099999722e+00,2.135965958000000109e-01
-4.674760660199999585e+00,2.195352620000000088e-01
-4.790811227799999905e+00,2.804044593999999724e-01
-4.823114103200000002e+00,4.283793133000000086e-01
-4.811862089499999939e+00,6.085086439000000347e-01
-4.744010768099999886e+00,7.390174627000000163e-01
-4.610387589600000169e+00,7.759787725000000247e-01
-4.471136283499999919e+00,7.597560096000000041e-01
-4.339965299700000223e+00,7.344344610999999912e-01
-4.228777474500000189e+00,6.788151985000000499e-01
-4.182607002800000195e+00,5.443972769999999572e-01
-4.191226032800000389e+00,3.679822829000000128e-01
-4.244421343299999982e+00,2.304722147000000110e-01
-4.382244988400000096e+00,1.756156533000000075e-01
-4.534490084599999804e+00,1.918590988999999969e-01
-4.670736870499999860e+00,2.337999471999999967e-01
-4.789954147000000440e+00,2.941023160999999830e-01
-4.858791081699999737e+00,4.148232712000000100e-01
-4.868841726300000339e+00,5.922059721000000332e-01
-4.869260382800000286e+00,7.496002878999999952e-01
-4.812830195400000122e+00,8.440656318000000491e-01
-4.664968756300000408e+00,8.685046078000000502e-01
-4.494827025900000272e+00,8.580567003000000303e-01
-4.328945160600000008e+00,8.418531653999999920e-01
-4.185180181699999835e+00,8.012106273000000334e-01
-4.121946816600000396e+00,6.894796171000000529e-01
-4.120901851200000188e+00,5.154858400999999812e-01
-4.134604536200000346e+00,3.383460980999999923e-01
-4.218496267499999952e+00,2.251618338999999969e-01
-4.363817178299999711e+00,1.828215319000000005e-01
-4.522552165999999652e+00,1.677302514000000022e-01
-4.683937498199999716e+00,1.720975204999999897e-01
-4.814919804499999678e+00,2.364764188000000045e-01
-4.860056002000000319e+00,3.808665492000000152e-01
-4.867793479400000400e+00,5.641827557999999909e-01
-4.838940632899999983e+00,7.160433573000000163e-01
-4.728142822199999706e+00,7.877823607999999700e-01
-4.578655722599999756e+00,8.191175935000000186e-01
-4.417849923600000395e+00,8.444411672999999618e-01
-4.257238780599999828e+00,8.400455999000000507e-01
-4.164711300099999569e+00,7.648290595000000192e-01
-4.154723524399999590e+00,6.169968486000000363e-01
-4.165504699599999583e+00,4.394269378999999809e-01
-4.225257486000000284e+00,3.134793700999999877e-01
-4.335729542300000183e+00,2.634056437999999778e-01
-4.462422720800000242e+00,2.346976893000000119e-01
-4.600012686100000359e+00,2.170260283000000068e-01
-4.733457399299999757e+00,2.599830515000000064e-01
-4.790524586500000126e+00,3.929632463000000131e-01
-4.791200532400000434e+00,5.691491738999999717e-01
-4.733804187499999649e+00,7.021230738999999499e-01
-4.613038891100000427e+00,7.428154538000000251e-01
-4.486030932300000273e+00,7.334576551000000499e-01
-4.363703654200000059e+00,7.194263517000000219e-01
-4.254445659399999968e+00,6.740995539999999897e-01
-4.202102275199999681e+00,5.461817538000000027e-01
-4.207241464300000011e+00,3.724721274000000193e-01
-4.260945257300000399e+00,2.374194095000000115e-01
-4.398539920500000200e+00,1.862320030999999876e-01
-4.544691190600000041e+00,2.048103692000000087e-01
-4.673351667600000425e+00,2.451623397000000093e-01
-4.785812862800000289e+00,2.989401260999999810e-01
-4.851687956800000201e+00,4.154677728999999764e-01
-4.865932835499999776e+00,5.921183247000000316e-01
-4.868816149099999713e+00,7.495031325000000022e-01
-4.810079122600000368e+00,8.450051527999999923e-01
-4.659980032300000019e+00,8.720190458000000033e-01
-4.488893931799999848e+00,8.611121867000000041e-01
-4.322772349500000111e+00,8.384523155999999977e-01
-4.180299475900000061e+00,7.874924078999999688e-01
-4.118571893000000372e+00,6.664331758000000550e-01
-4.115959629499999828e+00,4.880933673999999778e-01
-4.127558908000000137e+00,3.146461367999999759e-01
-4.212898900599999941e+00,2.068466231999999960e-01
-4.363384960200000329e+00,1.645419337000000037e-01
-4.528163423999999715e+00,1.469161331999999931e-01
-4.695404985099999706e+00,1.479537653999999924e-01
-4.828317303899999580e+00,2.044021726999999955e-01
-4.874071228700000091e+00,3.378252614999999737e-01
-4.886306904899999637e+00,5.175851986999999710e-01
-4.875429113000000036e+00,6.823624631000000385e-01
-4.789304535600000357e+00,7.714508498000000047e-01
-4.657613868900000398e+00,8.148877352000000185e-01
-4.511627055399999975e+00,8.499144503000000128e-01
-4.346665224599999711e+00,8.605236980999999563e-01
-4.220447904700000308e+00,8.098091133000000497e-01
-4.182969670400000339e+00,6.870070477999999925e-01
-4.171727122300000090e+00,5.212021086000000469e-01
-4.201261250299999972e+00,3.842697693000000081e-01
-4.285395665000000243e+00,3.056732247999999763e-01
-4.395319354899999809e+00,2.434057454000000120e-01
-4.524316530200000130e+00,1.964947166000000078e-01
-4.673288809299999791e+00,2.120923191999999902e-01
-4.762033986399999641e+00,3.201973873999999776e-01
-4.785267575499999815e+00,4.860527609999999998e-01
-4.758815410599999574e+00,6.309742854000000012e-01
-4.667678840599999823e+00,6.940751807999999690e-01
-4.554836804099999803e+00,7.149473659999999731e-01
-4.434417465600000163e+00,7.352212688000000496e-01
-4.309583379900000288e+00,7.212286441999999909e-01
-4.227726104300000287e+00,6.160490100000000080e-01
-4.214726351300000395e+00,4.444603674000000004e-01
-4.250954366800000273e+00,2.939439903000000132e-01
-4.368271643799999993e+00,2.299186018999999914e-01
-4.504676460399999804e+00,2.398636302000000109e-01
-4.628737047599999599e+00,2.680967141999999748e-01
-4.741272627299999876e+00,3.050836874999999782e-01
-4.814896132800000395e+00,4.061105094999999943e-01
-4.832006981300000170e+00,5.766166382999999840e-01
-4.826197386699999647e+00,7.353351220999999605e-01
-4.751505163800000098e+00,8.265461622999999980e-01
-4.596964019399999657e+00,8.387416851000000229e-01
-4.439236241599999744e+00,8.092340808000000330e-01
-4.294667354399999581e+00,7.743595664000000323e-01
