X,Y,Vort
-5.477386934673367236e-01,-2.562814070351758788e-01,3.862450006879687425e+00
-5.376884422110552730e-01,-2.562814070351758788e-01,3.869478863561343740e+00
-5.276381909547738225e-01,-2.562814070351758788e-01,3.871223400950517313e+00
-5.175879396984924830e-01,-2.562814070351758788e-01,3.868040979016474701e+00
-5.075376884422110324e-01,-2.562814070351758788e-01,3.861873272991557027e+00
-4.974874371859296929e-01,-2.562814070351758788e-01,3.853474068424405541e+00
-4.874371859296482423e-01,-2.562814070351758788e-01,3.840909357696815629e+00
-4.773869346733667918e-01,-2.562814070351758788e-01,3.823870706094695038e+00
-4.673366834170854522e-01,-2.562814070351758788e-01,3.803376541569790881e+00
-4.572864321608040017e-01,-2.562814070351758788e-01,3.780043160988218354e+00
-4.472361809045225511e-01,-2.562814070351758788e-01,3.755306552900196770e+00
-4.371859296482412116e-01,-2.562814070351758788e-01,3.730020110566091507e+00
-4.271356783919597611e-01,-2.562814070351758788e-01,3.702628155442872160e+00
-4.170854271356784215e-01,-2.562814070351758788e-01,3.672082147652348194e+00
-4.070351758793969710e-01,-2.562814070351758788e-01,3.638989847687440271e+00
-3.969849246231155204e-01,-2.562814070351758788e-01,3.604247285804186962e+00
-3.869346733668341809e-01,-2.562814070351758788e-01,3.567900466827495176e+00
-3.768844221105527303e-01,-2.562814070351758788e-01,3.529665226207997275e+00
-3.668341708542713908e-01,-2.562814070351758788e-01,3.487610054890520672e+00
-3.567839195979899403e-01,-2.562814070351758788e-01,3.439113106724150271e+00
-3.467336683417084897e-01,-2.562814070351758788e-01,3.385191942817780575e+00
-3.366834170854271502e-01,-2.562814070351758788e-01,3.328511912488325564e+00
-3.266331658291456996e-01,-2.562814070351758788e-01,3.268680651619488398e+00
-3.165829145728643601e-01,-2.562814070351758788e-01,3.204721454339761966e+00
-3.065326633165829096e-01,-2.562814070351758788e-01,3.135866144760159457e+00
-2.964824120603014590e-01,-2.562814070351758788e-01,3.061634393306720714e+00
-2.864321608040201195e-01,-2.562814070351758788e-01,2.981426174519294481e+00
-2.763819095477386689e-01,-2.562814070351758788e-01,2.895528958527524122e+00
-2.663316582914573294e-01,-2.562814070351758788e-01,2.804576399735540182e+00
-2.562814070351758788e-01,-2.562814070351758788e-01,2.709873371779056850e+00
-2.462311557788944283e-01,-2.562814070351758788e-01,2.612153739037618383e+00
-2.361809045226130888e-01,-2.562814070351758788e-01,2.510672089624900849e+00
-2.261306532663316382e-01,-2.562814070351758788e-01,2.403076276614930951e+00
-2.160804020100501877e-01,-2.562814070351758788e-01,2.291058915494483816e+00
-2.060301507537688481e-01,-2.562814070351758788e-01,2.177761879523658184e+00
-1.959798994974873976e-01,-2.562814070351758788e-01,2.063811327411311680e+00
-1.859296482412060580e-01,-2.562814070351758788e-01,1.947315612678362617e+00
-1.758793969849246075e-01,-2.562814070351758788e-01,1.828558852644496246e+00
-1.658291457286431569e-01,-2.562814070351758788e-01,1.708630727880440014e+00
-1.557788944723618174e-01,-2.562814070351758788e-01,1.587865438586132605e+00
-1.457286432160803669e-01,-2.562814070351758788e-01,1.463197049223129431e+00
-1.356783919597990273e-01,-2.562814070351758788e-01,1.334297008681326169e+00
-1.256281407035175768e-01,-2.562814070351758788e-01,1.204453917475839742e+00
-1.155778894472361262e-01,-2.562814070351758788e-01,1.078061735662154019e+00
-1.055276381909547867e-01,-2.562814070351758788e-01,9.577290340553122894e-01
-9.547738693467333615e-02,-2.562814070351758788e-01,8.450910682351941983e-01
-8.542713567839199662e-02,-2.562814070351758788e-01,7.391975130841452746e-01
-7.537688442211054607e-02,-2.562814070351758788e-01,6.382147575721430766e-01
-6.532663316582909552e-02,-2.562814070351758788e-01,5.376162545114612223e-01
-5.527638190954775599e-02,-2.562814070351758788e-01,4.340463005788759987e-01
-4.522613065326630544e-02,-2.562814070351758788e-01,3.295921536729801149e-01
-3.517587939698496591e-02,-2.562814070351758788e-01,2.255442058423279550e-01
-2.512562814070351536e-02,-2.562814070351758788e-01,1.202946305412150446e-01
-1.507537688442206480e-02,-2.562814070351758788e-01,1.203675128891813079e-02
-5.025125628140725276e-03,-2.562814070351758788e-01,-1.003507662598242950e-01
5.025125628140614253e-03,-2.562814070351758788e-01,-2.179462490855419154e-01
1.507537688442206480e-02,-2.562814070351758788e-01,-3.413588644935498517e-01
2.512562814070351536e-02,-2.562814070351758788e-01,-4.685286094962617387e-01
3.517587939698496591e-02,-2.562814070351758788e-01,-5.969882113051622197e-01
4.522613065326641646e-02,-2.562814070351758788e-01,-7.250469491736138972e-01
5.527638190954764497e-02,-2.562814070351758788e-01,-8.523848101259738907e-01
6.532663316582909552e-02,-2.562814070351758788e-01,-9.795769483365691643e-01
7.537688442211054607e-02,-2.562814070351758788e-01,-1.107304727141079637e+00
8.542713567839199662e-02,-2.562814070351758788e-01,-1.234220847089466666e+00
9.547738693467344717e-02,-2.562814070351758788e-01,-1.357529211526373736e+00
1.055276381909548977e-01,-2.562814070351758788e-01,-1.476601964364072428e+00
1.155778894472361262e-01,-2.562814070351758788e-01,-1.594975233124380276e+00
1.256281407035175768e-01,-2.562814070351758788e-01,-1.712142348031320038e+00
1.356783919597990273e-01,-2.562814070351758788e-01,-1.824892387165594432e+00
1.457286432160804779e-01,-2.562814070351758788e-01,-1.931612651984898621e+00
1.557788944723619284e-01,-2.562814070351758788e-01,-2.033269300532997814e+00
1.658291457286431569e-01,-2.562814070351758788e-01,-2.130624033781483906e+00
1.758793969849246075e-01,-2.562814070351758788e-01,-2.223654528140653230e+00
1.859296482412060580e-01,-2.562814070351758788e-01,-2.311840847644222929e+00
1.959798994974875086e-01,-2.562814070351758788e-01,-2.394517234682090656e+00
2.060301507537689591e-01,-2.562814070351758788e-01,-2.470579166880067845e+00
2.160804020100501877e-01,-2.562814070351758788e-01,-2.538251812775798921e+00
2.261306532663316382e-01,-2.562814070351758788e-01,-2.599024905040615341e+00
2.361809045226130888e-01,-2.562814070351758788e-01,-2.658868826159250354e+00
2.462311557788945393e-01,-2.562814070351758788e-01,-2.722152370891660844e+00
2.562814070351759899e-01,-2.562814070351758788e-01,-2.784687193004230732e+00
2.663316582914572184e-01,-2.562814070351758788e-01,-2.844729296971211685e+00
2.763819095477386689e-01,-2.562814070351758788e-01,-2.903392591405450585e+00
2.864321608040201195e-01,-2.562814070351758788e-01,-2.962674971322194040e+00
2.964824120603015700e-01,-2.562814070351758788e-01,-3.024380759614289982e+00
3.065326633165830206e-01,-2.562814070351758788e-01,-3.090853170979524389e+00
3.165829145728642491e-01,-2.562814070351758788e-01,-3.163971125451656707e+00
3.266331658291456996e-01,-2.562814070351758788e-01,-3.241145861408821549e+00
3.366834170854271502e-01,-2.562814070351758788e-01,-3.318628397068409619e+00
3.467336683417086007e-01,-2.562814070351758788e-01,-3.392386986975035157e+00
3.567839195979900513e-01,-2.562814070351758788e-01,-3.460159811579698985e+00
3.668341708542712798e-01,-2.562814070351758788e-01,-3.521470636718250447e+00
3.768844221105527303e-01,-2.562814070351758788e-01,-3.577433534194225828e+00
3.869346733668341809e-01,-2.562814070351758788e-01,-3.628628220821209727e+00
3.969849246231156314e-01,-2.562814070351758788e-01,-3.674565061740408645e+00
4.070351758793970820e-01,-2.562814070351758788e-01,-3.714848078467762438e+00
4.170854271356783105e-01,-2.562814070351758788e-01,-3.751706807129173704e+00
4.271356783919597611e-01,-2.562814070351758788e-01,-3.784704405722746579e+00
4.371859296482412116e-01,-2.562814070351758788e-01,-3.810119590160706782e+00
4.472361809045226622e-01,-2.562814070351758788e-01,-3.826195608036331297e+00
4.572864321608041127e-01,-2.562814070351758788e-01,-3.834184851706383679e+00
4.673366834170853412e-01,-2.562814070351758788e-01,-3.835557997902661054e+00
4.773869346733667918e-01,-2.562814070351758788e-01,-3.831628305832800674e+00
4.874371859296482423e-01,-2.562814070351758788e-01,-3.824814065300345511e+00
4.974874371859296929e-01,-2.562814070351758788e-01,-3.816792403881734241e+00
5.075376884422111434e-01,-2.562814070351758788e-01,-3.807436697436404227e+00
5.175879396984925940e-01,-2.562814070351758788e-01,-3.793480329506978777e+00
5.276381909547738225e-01,-2.562814070351758788e-01,-3.774968308646863502e+00
5.376884422110552730e-01,-2.562814070351758788e-01,-3.752864480187935392e+00
5.477386934673367236e-01,-2.562814070351758788e-01,-3.728222796067551137e+00
5.577889447236181741e-01,-2.562814070351758788e-01,-3.702831814281470457e+00
5.678391959798996247e-01,-2.562814070351758788e-01,-3.676101867935047895e+00
5.778894472361808532e-01,-2.562814070351758788e-01,-3.646721812729223799e+00
5.879396984924623037e-01,-2.562814070351758788e-01,-3.612647696022752264e+00
5.979899497487437543e-01,-2.562814070351758788e-01,-3.572590146271032552e+00
6.080402010050252049e-01,-2.562814070351758788e-01,-3.524599039187263028e+00
6.180904522613066554e-01,-2.562814070351758788e-01,-3.467741815656928406e+00
6.281407035175878839e-01,-2.562814070351758788e-01,-3.404127464187457708e+00
6.381909547738693345e-01,-2.562814070351758788e-01,-3.336683959442907632e+00
6.482412060301507850e-01,-2.562814070351758788e-01,-3.267561944500955384e+00
6.582914572864322356e-01,-2.562814070351758788e-01,-3.197652584575882972e+00
6.683417085427136861e-01,-2.562814070351758788e-01,-3.124025177364553318e+00
6.783919597989949146e-01,-2.562814070351758788e-01,-3.046003858951500831e+00
6.884422110552763652e-01,-2.562814070351758788e-01,-2.966428442115776054e+00
6.984924623115578157e-01,-2.562814070351758788e-01,-2.887758803081927894e+00
7.085427135678392663e-01,-2.562814070351758788e-01,-2.810955958804403299e+00
7.185929648241207168e-01,-2.562814070351758788e-01,-2.735827339562988847e+00
7.286432160804019453e-01,-2.562814070351758788e-01,-2.661302199337560737e+00
7.386934673366833959e-01,-2.562814070351758788e-01,-2.586331308629101322e+00
7.487437185929648464e-01,-2.562814070351758788e-01,-2.510841490604024173e+00
7.587939698492462970e-01,-2.562814070351758788e-01,-2.434933131239886084e+00
7.688442211055277475e-01,-2.562814070351758788e-01,-2.354267766816859453e+00
7.788944723618089760e-01,-2.562814070351758788e-01,-2.268275032860468166e+00
7.889447236180904266e-01,-2.562814070351758788e-01,-2.180388341951994491e+00
7.989949748743718771e-01,-2.562814070351758788e-01,-2.092635529831989416e+00
8.090452261306533277e-01,-2.562814070351758788e-01,-2.005777858701033978e+00
8.190954773869347783e-01,-2.562814070351758788e-01,-1.920232320082578603e+00
8.291457286432160068e-01,-2.562814070351758788e-01,-1.834047438508811911e+00
8.391959798994974573e-01,-2.562814070351758788e-01,-1.742713784716029002e+00
8.492462311557789079e-01,-2.562814070351758788e-01,-1.645517234270841289e+00
8.592964824120603584e-01,-2.562814070351758788e-01,-1.546354292466079139e+00
8.693467336683418090e-01,-2.562814070351758788e-01,-1.444594666565185648e+00
8.793969849246230375e-01,-2.562814070351758788e-01,-1.338934019969051814e+00
8.894472361809044880e-01,-2.562814070351758788e-01,-1.228948134176457430e+00
8.994974874371859386e-01,-2.562814070351758788e-01,-1.114850958448523999e+00
9.095477386934673891e-01,-2.562814070351758788e-01,-9.975466195609458131e-01
9.195979899497488397e-01,-2.562814070351758788e-01,-8.782774425243072836e-01
9.296482412060300682e-01,-2.562814070351758788e-01,-7.578361650051141929e-01
9.396984924623115187e-01,-2.562814070351758788e-01,-6.371770063549144769e-01
9.497487437185929693e-01,-2.562814070351758788e-01,-5.141569515920890732e-01
9.597989949748744198e-01,-2.562814070351758788e-01,-3.805539122354680281e-01
9.698492462311558704e-01,-2.562814070351758788e-01,-2.386675678673660650e-01
9.798994974874373209e-01,-2.562814070351758788e-01,-9.240898993886136059e-02
9.899497487437185494e-01,-2.562814070351758788e-01,5.567548791198059788e-02
1.000000000000000000e+00,-2.562814070351758788e-01,2.055264720497423647e-01
-1.000000000000000000e+00,-2.462311557788944283e-01,4.289515700922035268e-01
-9.899497487437185494e-01,-2.462311557788944283e-01,5.346585008809420225e-01
-9.798994974874372099e-01,-2.462311557788944283e-01,6.398095411858737425e-01
-9.698492462311557594e-01,-2.462311557788944283e-01,7.442675625613901502e-01
-9.597989949748744198e-01,-2.462311557788944283e-01,8.464375860012630648e-01
-9.497487437185929693e-01,-2.462311557788944283e-01,9.445672735745447302e-01
-9.396984924623115187e-01,-2.462311557788944283e-01,1.038170076556982346e+00
-9.296482412060301792e-01,-2.462311557788944283e-01,1.130619056765121755e+00
-9.195979899497487287e-01,-2.462311557788944283e-01,1.223719472091753024e+00
-9.095477386934673891e-01,-2.462311557788944283e-01,1.319643614238162899e+00
-8.994974874371859386e-01,-2.462311557788944283e-01,1.419153205955638652e+00
-8.894472361809044880e-01,-2.462311557788944283e-01,1.519933286828275110e+00
-8.793969849246231485e-01,-2.462311557788944283e-01,1.619362419825091326e+00
-8.693467336683416979e-01,-2.462311557788944283e-01,1.716779016095498545e+00
-8.592964824120603584e-01,-2.462311557788944283e-01,1.813114948997102349e+00
-8.492462311557789079e-01,-2.462311557788944283e-01,1.910731336382081924e+00
-8.391959798994974573e-01,-2.462311557788944283e-01,2.011253453546358649e+00
-8.291457286432161178e-01,-2.462311557788944283e-01,2.112905884979020765e+00
-8.190954773869346672e-01,-2.462311557788944283e-01,2.213712268165269670e+00
-8.090452261306533277e-01,-2.462311557788944283e-01,2.310217886633409101e+00
-7.989949748743718771e-01,-2.462311557788944283e-01,2.400740622503295452e+00
-7.889447236180904266e-01,-2.462311557788944283e-01,2.488124797851943182e+00
-7.788944723618089760e-01,-2.462311557788944283e-01,2.574255658362723853e+00
-7.688442211055276365e-01,-2.462311557788944283e-01,2.658064232639091529e+00
-7.587939698492462970e-01,-2.462311557788944283e-01,2.738741079608939089e+00
-7.487437185929648464e-01,-2.462311557788944283e-01,2.816491994051897763e+00
-7.386934673366833959e-01,-2.462311557788944283e-01,2.891552961959324541e+00
-7.286432160804019453e-01,-2.462311557788944283e-01,2.964409190741274625e+00
-7.185929648241206058e-01,-2.462311557788944283e-01,3.035291452475438856e+00
-7.085427135678392663e-01,-2.462311557788944283e-01,3.103428736553094147e+00
-6.984924623115578157e-01,-2.462311557788944283e-01,3.167996814033819497e+00
-6.884422110552763652e-01,-2.462311557788944283e-01,3.229062363413295778e+00
-6.783919597989949146e-01,-2.462311557788944283e-01,3.286788205148293063e+00
-6.683417085427135751e-01,-2.462311557788944283e-01,3.341403930231829467e+00
-6.582914572864322356e-01,-2.462311557788944283e-01,3.394401157537059621e+00
-6.482412060301507850e-01,-2.462311557788944283e-01,3.446984135732317878e+00
-6.381909547738693345e-01,-2.462311557788944283e-01,3.498415230440004464e+00
-6.281407035175878839e-01,-2.462311557788944283e-01,3.547837670930177101e+00
-6.180904522613065444e-01,-2.462311557788944283e-01,3.594037010052176129e+00
-6.080402010050250938e-01,-2.462311557788944283e-01,3.635228931843708544e+00
-5.979899497487437543e-01,-2.462311557788944283e-01,3.670169101725428984e+00
-5.879396984924623037e-01,-2.462311557788944283e-01,3.698793479954816110e+00
-5.778894472361808532e-01,-2.462311557788944283e-01,3.721654777614643805e+00
-5.678391959798995137e-01,-2.462311557788944283e-01,3.739494772045939719e+00
-5.577889447236180631e-01,-2.462311557788944283e-01,3.753493714365789380e+00
-5.477386934673367236e-01,-2.462311557788944283e-01,3.763872643310175459e+00
-5.376884422110552730e-01,-2.462311557788944283e-01,3.769086416168460296e+00
-5.276381909547738225e-01,-2.462311557788944283e-01,3.769336829051694870e+00
-5.175879396984924830e-01,-2.462311557788944283e-01,3.765538056825716851e+00
-5.075376884422110324e-01,-2.462311557788944283e-01,3.758841342850035350e+00
-4.974874371859296929e-01,-2.462311557788944283e-01,3.749694140889433314e+00
-4.874371859296482423e-01,-2.462311557788944283e-01,3.736410039652960258e+00
-4.773869346733667918e-01,-2.462311557788944283e-01,3.718780095071475333e+00
-4.673366834170854522e-01,-2.462311557788944283e-01,3.697594522051333321e+00
-4.572864321608040017e-01,-2.462311557788944283e-01,3.673609697117163453e+00
-4.472361809045225511e-01,-2.462311557788944283e-01,3.647140521085017184e+00
-4.371859296482412116e-01,-2.462311557788944283e-01,3.619491376574138108e+00
-4.271356783919597611e-01,-2.462311557788944283e-01,3.591323934624463199e+00
-4.170854271356784215e-01,-2.462311557788944283e-01,3.561152955334686343e+00
-4.070351758793969710e-01,-2.462311557788944283e-01,3.528771380540618896e+00
-3.969849246231155204e-01,-2.462311557788944283e-01,3.495026363455880691e+00
-3.869346733668341809e-01,-2.462311557788944283e-01,3.459740660560501890e+00
-3.768844221105527303e-01,-2.462311557788944283e-01,3.422570910943647515e+00
-3.668341708542713908e-01,-2.462311557788944283e-01,3.383045647302822090e+00
-3.567839195979899403e-01,-2.462311557788944283e-01,3.339016002043735387e+00
-3.467336683417084897e-01,-2.462311557788944283e-01,3.288430121407985851e+00
-3.366834170854271502e-01,-2.462311557788944283e-01,3.232459715725072957e+00
-3.266331658291456996e-01,-2.462311557788944283e-01,3.173957163006166482e+00
-3.165829145728643601e-01,-2.462311557788944283e-01,3.112158492621807326e+00
-3.065326633165829096e-01,-2.462311557788944283e-01,3.045332856135426258e+00
-2.964824120603014590e-01,-2.462311557788944283e-01,2.972891403232351681e+00
-2.864321608040201195e-01,-2.462311557788944283e-01,2.894248800606362249e+00
-2.763819095477386689e-01,-2.462311557788944283e-01,2.809699227738964744e+00
-2.663316582914573294e-01,-2.462311557788944283e-01,2.720820797696238191e+00
-2.562814070351758788e-01,-2.462311557788944283e-01,2.629107725541416141e+00
-2.462311557788944283e-01,-2.462311557788944283e-01,2.533773163114444671e+00
-2.361809045226130888e-01,-2.462311557788944283e-01,2.432363674820242405e+00
-2.261306532663316382e-01,-2.462311557788944283e-01,2.326114493882178724e+00
-2.160804020100501877e-01,-2.462311557788944283e-01,2.217197066976427600e+00
-2.060301507537688481e-01,-2.462311557788944283e-01,2.107048802233731699e+00
-1.959798994974873976e-01,-2.462311557788944283e-01,1.996054753371347745e+00
-1.859296482412060580e-01,-2.462311557788944283e-01,1.882615659792424401e+00
-1.758793969849246075e-01,-2.462311557788944283e-01,1.767072787028842518e+00
-1.658291457286431569e-01,-2.462311557788944283e-01,1.650389507558623015e+00
-1.557788944723618174e-01,-2.462311557788944283e-01,1.533179691325338156e+00
-1.457286432160803669e-01,-2.462311557788944283e-01,1.415544762204599127e+00
-1.356783919597990273e-01,-2.462311557788944283e-01,1.294559253213696692e+00
-1.256281407035175768e-01,-2.462311557788944283e-01,1.170010387554434095e+00
-1.155778894472361262e-01,-2.462311557788944283e-01,1.046316008671928977e+00
-1.055276381909547867e-01,-2.462311557788944283e-01,9.289291525943950134e-01
-9.547738693467333615e-02,-2.462311557788944283e-01,8.195612701779813047e-01
-8.542713567839199662e-02,-2.462311557788944283e-01,7.167362620169109855e-01
-7.537688442211054607e-02,-2.462311557788944283e-01,6.186629361985830355e-01
-6.532663316582909552e-02,-2.462311557788944283e-01,5.230929244211230955e-01
-5.527638190954775599e-02,-2.462311557788944283e-01,4.264019363260310169e-01
-4.522613065326630544e-02,-2.462311557788944283e-01,3.261351751937229815e-01
-3.517587939698496591e-02,-2.462311557788944283e-01,2.243194653402249827e-01
-2.512562814070351536e-02,-2.462311557788944283e-01,1.222037147446955185e-01
-1.507537688442206480e-02,-2.462311557788944283e-01,1.785763275618620569e-02
-5.025125628140725276e-03,-2.462311557788944283e-01,-9.066537988041638296e-02
5.025125628140614253e-03,-2.462311557788944283e-01,-2.044701737163492627e-01
1.507537688442206480e-02,-2.462311557788944283e-01,-3.241681902590355935e-01
2.512562814070351536e-02,-2.462311557788944283e-01,-4.476643461621727105e-01
3.517587939698496591e-02,-2.462311557788944283e-01,-5.719397649588429111e-01
4.522613065326641646e-02,-2.462311557788944283e-01,-6.959381627814811289e-01
5.527638190954764497e-02,-2.462311557788944283e-01,-8.202583917818185855e-01
6.532663316582909552e-02,-2.462311557788944283e-01,-9.456163382749837032e-01
7.537688442211054607e-02,-2.462311557788944283e-01,-1.071260928247378175e+00
8.542713567839199662e-02,-2.462311557788944283e-01,-1.195389889590333654e+00
9.547738693467344717e-02,-2.462311557788944283e-01,-1.316170694214906733e+00
1.055276381909548977e-01,-2.462311557788944283e-01,-1.432957387870627208e+00
1.155778894472361262e-01,-2.462311557788944283e-01,-1.548798966008276379e+00
1.256281407035175768e-01,-2.462311557788944283e-01,-1.663336881317055260e+00
1.356783919597990273e-01,-2.462311557788944283e-01,-1.774977440674417206e+00
1.457286432160804779e-01,-2.462311557788944283e-01,-1.881639277296673241e+00
1.557788944723619284e-01,-2.462311557788944283e-01,-1.982279537660274205e+00
1.658291457286431569e-01,-2.462311557788944283e-01,-2.077817142973924724e+00
1.758793969849246075e-01,-2.462311557788944283e-01,-2.168990891501310969e+00
1.859296482412060580e-01,-2.462311557788944283e-01,-2.255454548575400953e+00
1.959798994974875086e-01,-2.462311557788944283e-01,-2.336314112463345083e+00
2.060301507537689591e-01,-2.462311557788944283e-01,-2.410509590879042818e+00
2.160804020100501877e-01,-2.462311557788944283e-01,-2.476463069153450380e+00
2.261306532663316382e-01,-2.462311557788944283e-01,-2.535230718238621783e+00
2.361809045226130888e-01,-2.462311557788944283e-01,-2.589589396265206123e+00
2.462311557788945393e-01,-2.462311557788944283e-01,-2.644487711094226867e+00
2.562814070351759899e-01,-2.462311557788944283e-01,-2.703604479386017001e+00
2.663316582914572184e-01,-2.462311557788944283e-01,-2.762427905876326140e+00
2.763819095477386689e-01,-2.462311557788944283e-01,-2.819081674981419816e+00
2.864321608040201195e-01,-2.462311557788944283e-01,-2.875474699023965464e+00
2.964824120603015700e-01,-2.462311557788944283e-01,-2.934134442774793516e+00
3.065326633165830206e-01,-2.462311557788944283e-01,-2.997589058905207438e+00
3.165829145728642491e-01,-2.462311557788944283e-01,-3.068346769942825514e+00
3.266331658291456996e-01,-2.462311557788944283e-01,-3.143562063348665170e+00
3.366834170854271502e-01,-2.462311557788944283e-01,-3.216877427320765204e+00
3.467336683417086007e-01,-2.462311557788944283e-01,-3.284947901962262495e+00
3.567839195979900513e-01,-2.462311557788944283e-01,-3.347427582036648364e+00
3.668341708542712798e-01,-2.462311557788944283e-01,-3.405537956568625013e+00
3.768844221105527303e-01,-2.462311557788944283e-01,-3.459779784195233798e+00
3.869346733668341809e-01,-2.462311557788944283e-01,-3.510190050817769247e+00
3.969849246231156314e-01,-2.462311557788944283e-01,-3.555501204128762804e+00
4.070351758793970820e-01,-2.462311557788944283e-01,-3.595213773198527196e+00
4.170854271356783105e-01,-2.462311557788944283e-01,-3.631277420048092175e+00
4.271356783919597611e-01,-2.462311557788944283e-01,-3.663810024110532026e+00
4.371859296482412116e-01,-2.462311557788944283e-01,-3.691364848595085846e+00
4.472361809045226622e-01,-2.462311557788944283e-01,-3.711618693979677364e+00
4.572864321608041127e-01,-2.462311557788944283e-01,-3.723204408089956452e+00
4.673366834170853412e-01,-2.462311557788944283e-01,-3.727089085357907727e+00
4.773869346733667918e-01,-2.462311557788944283e-01,-3.724664166163026646e+00
4.874371859296482423e-01,-2.462311557788944283e-01,-3.718673135981257705e+00
4.974874371859296929e-01,-2.462311557788944283e-01,-3.711885700202149252e+00
5.075376884422111434e-01,-2.462311557788944283e-01,-3.704052328462891452e+00
5.175879396984925940e-01,-2.462311557788944283e-01,-3.691605966873937383e+00
5.276381909547738225e-01,-2.462311557788944283e-01,-3.674453386574955793e+00
5.376884422110552730e-01,-2.462311557788944283e-01,-3.653035615053096485e+00
5.477386934673367236e-01,-2.462311557788944283e-01,-3.628239155389600068e+00
5.577889447236181741e-01,-2.462311557788944283e-01,-3.601058563346359431e+00
5.678391959798996247e-01,-2.462311557788944283e-01,-3.573159479106999825e+00
5.778894472361808532e-01,-2.462311557788944283e-01,-3.543910428388855838e+00
5.879396984924623037e-01,-2.462311557788944283e-01,-3.510795398726783478e+00
5.979899497487437543e-01,-2.462311557788944283e-01,-3.471670044864646254e+00
6.080402010050252049e-01,-2.462311557788944283e-01,-3.424509326176648383e+00
6.180904522613066554e-01,-2.462311557788944283e-01,-3.368226168599116388e+00
6.281407035175878839e-01,-2.462311557788944283e-01,-3.305364759712837941e+00
6.381909547738693345e-01,-2.462311557788944283e-01,-3.240305881429719648e+00
6.482412060301507850e-01,-2.462311557788944283e-01,-3.174428189008562828e+00
6.582914572864322356e-01,-2.462311557788944283e-01,-3.104768820848295086e+00
6.683417085427136861e-01,-2.462311557788944283e-01,-3.030635366371818851e+00
6.783919597989949146e-01,-2.462311557788944283e-01,-2.953555248937249633e+00
6.884422110552763652e-01,-2.462311557788944283e-01,-2.875935720987097710e+00
6.984924623115578157e-01,-2.462311557788944283e-01,-2.798930471493926930e+00
7.085427135678392663e-01,-2.462311557788944283e-01,-2.723707947492811421e+00
7.185929648241207168e-01,-2.462311557788944283e-01,-2.650435890337844214e+00
7.286432160804019453e-01,-2.462311557788944283e-01,-2.577957837582520728e+00
7.386934673366833959e-01,-2.462311557788944283e-01,-2.505300307282749994e+00
7.487437185929648464e-01,-2.462311557788944283e-01,-2.432461946736935055e+00
7.587939698492462970e-01,-2.462311557788944283e-01,-2.355274726938782148e+00
7.688442211055277475e-01,-2.462311557788944283e-01,-2.273227583548371733e+00
7.788944723618089760e-01,-2.462311557788944283e-01,-2.188204474249882736e+00
7.889447236180904266e-01,-2.462311557788944283e-01,-2.102611353727237731e+00
7.989949748743718771e-01,-2.462311557788944283e-01,-2.016908360073101036e+00
8.090452261306533277e-01,-2.462311557788944283e-01,-1.931801305849113692e+00
8.190954773869347783e-01,-2.462311557788944283e-01,-1.847626404092375108e+00
8.291457286432160068e-01,-2.462311557788944283e-01,-1.763619956404715028e+00
8.391959798994974573e-01,-2.462311557788944283e-01,-1.677071443722926380e+00
8.492462311557789079e-01,-2.462311557788944283e-01,-1.585643033241108224e+00
8.592964824120603584e-01,-2.462311557788944283e-01,-1.488690981924990275e+00
8.693467336683418090e-01,-2.462311557788944283e-01,-1.389625752106263379e+00
8.793969849246230375e-01,-2.462311557788944283e-01,-1.287742185499080705e+00
8.894472361809044880e-01,-2.462311557788944283e-01,-1.181897776544936107e+00
8.994974874371859386e-01,-2.462311557788944283e-01,-1.072087866537052125e+00
9.095477386934673891e-01,-2.462311557788944283e-01,-9.592151365001854169e-01
9.195979899497488397e-01,-2.462311557788944283e-01,-8.445201573205165513e-01
9.296482412060300682e-01,-2.462311557788944283e-01,-7.285535284521593713e-01
9.396984924623115187e-01,-2.462311557788944283e-01,-6.121148204471311693e-01
9.497487437185929693e-01,-2.462311557788944283e-01,-4.955848376137897415e-01
9.597989949748744198e-01,-2.462311557788944283e-01,-3.767019325843625754e-01
9.698492462311558704e-01,-2.462311557788944283e-01,-2.468575441851737218e-01
9.798994974874373209e-01,-2.462311557788944283e-01,-1.085036497770315439e-01
9.899497487437185494e-01,-2.462311557788944283e-01,3.281921000793980303e-02
1.000000000000000000e+00,-2.462311557788944283e-01,1.757659910784238055e-01
-1.000000000000000000e+00,-2.361809045226130888e-01,3.902659816056870956e-01
-9.899497487437185494e-01,-2.361809045226130888e-01,4.972644557824568712e-01
-9.798994974874372099e-01,-2.361809045226130888e-01,6.036179078422108102e-01
-9.698492462311557594e-01,-2.361809045226130888e-01,7.092709921713045151e-01
-9.597989949748744198e-01,-2.361809045226130888e-01,8.139277174462524744e-01
-9.497487437185929693e-01,-2.361809045226130888e-01,9.162695824962981961e-01
-9.396984924623115187e-01,-2.361809045226130888e-01,1.014783160965732511e+00
-9.296482412060301792e-01,-2.361809045226130888e-01,1.108928184505473924e+00
-9.195979899497487287e-01,-2.361809045226130888e-01,1.201892715987397109e+00
-9.095477386934673891e-01,-2.361809045226130888e-01,1.296092674867034500e+00
-8.994974874371859386e-01,-2.361809045226130888e-01,1.393621741310506978e+00
-8.894472361809044880e-01,-2.361809045226130888e-01,1.492161422143108096e+00
-8.793969849246231485e-01,-2.361809045226130888e-01,1.589065726331473583e+00
